iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
62,9,6,False,True,0.10255304583203233,0.9853415714254158,7.2152,7.28,0.09992874306739517,0.9882093236525327,7.7183,7.58
62,9,6,True,False,,,7.4736,7.54,,,7.856,7.74
62,9,6,True,True,0.10051712077681918,0.18471912773201588,7.4428,7.54,0.10051712077681918,0.17603042475527914,7.8261,7.74
63,4,8,False,False,,,7.8628,7.81,,,8.2274,8.24
63,4,8,False,True,0.2188098697983072,0.9891315079837536,8.5933,8.59,0.21169425291370753,0.74168817534102,8.7141,8.78
63,4,8,True,False,,,8.5965,8.59,,,8.7199,8.78
63,4,8,True,True,0.2552561915310191,0.42314528859546824,8.5791,8.59,0.2552561915310191,0.17771423354141305,8.6973,8.78
64,3,8,False,False,,,6.0867,6.56,,,7.6253,7.56
64,3,8,False,True,0.11703368582690406,0.3953456371166695,6.9539,7.4,0.17335622490613598,0.4016526107715629,7.6065,7.56
64,3,8,True,False,,,8.2201,8.37,,,8.2307,8.17
64,3,8,True,True,0.18430122743193444,0.5100557365132772,8.2134,8.37,0.18430122743193444,0.2672701797122981,8.2171,8.17
65,5,2,False,False,,,5.2754,4.86,,,4.8733,4.99
65,5,2,False,True,0.24451759813500348,0.7447370859346332,5.7757,5.46,0.15970493663375743,0.7415357141774734,4.8687,4.99
65,5,2,True,False,,,5.7803,5.46,,,5.6224,5.49
65,5,2,True,True,0.14066170021656238,0.17881807515604017,5.7703,5.46,0.14066170021656238,6.391443093039388e-05,5.6124,5.49
66,7,7,False,False,,,7.7429,7.84,,,6.7409,6.63
66,7,7,False,True,0.2505703521391397,0.991123196044526,8.4723,8.62,0.1896895459500726,0.7420159863075189,7.3449,7.28
66,7,7,True,False,,,8.4834,8.62,,,7.8534,7.76
66,7,7,True,True,0.22983864317848876,2.4095963786844823e-07,8.4569,8.62,0.22983864317848876,0.4213166079647755,7.8324,7.76
67,9,7,False,False,,,7.102,7.21,,,7.8573,7.71
67,9,7,False,True,0.26853141147372217,0.9882697009096879,8.0771,8.03,0.13829759772702963,0.9903194417492418,8.3417,8.31
67,9,7,True,False,,,8.0872,8.03,,,8.3531,8.31
67,9,7,True,True,0.1625241971226215,0.3479718303198174,8.0534,8.03,0.1625241971226215,0.2648215807864366,8.3223,8.31
68,9,3,False,False,,,5.8834,5.74,,,5.0317,5.45
68,9,3,False,True,0.12833578284267136,0.7390165911104836,6.007,5.94,0.12833578284267136,0.7424819603343081,6.3287,6.39
68,9,3,True,False,,,6.3892,6.36,,,6.7321,6.66
68,9,3,True,True,0.11135658520193889,0.42893953859380146,6.3764,6.36,0.11135658520193889,0.17170100501569283,6.7073,6.66
69,4,9,False,False,,,7.8635,7.78,,,6.5879,6.5
69,4,9,False,True,0.1413090782165445,0.7495759925335751,8.2143,8.17,0.11310687440321736,0.7440793041596991,8.2092,8.14
69,4,9,True,False,,,8.2187,8.17,,,8.2116,8.14
